Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		5.48337E-4	0.00368144	1.82405	3.940110323089047E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Lapatinib	drug:2583	GSE38376	DB01259	6.07929E-4	0.0172368	0.363598	0.001626016260162602
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cytarabine	drug:3374	GSE6930	DB00987	6.12907E-4	0.00707257	1.26439	6.596306068601583E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cisplatin	drug:3155	GSE47856	DB00515	6.43509E-4	0.00674585	0.270853	3.699593044765076E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Plx4720	drug:2505	GSE50791		6.50392E-4	0.00907479	0.479668	7.380073800738007E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Bisphenola	drug:2662	GSE17624		6.68006E-4	0.00236374	0.0275418	1.909854851031322E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Metformin	drug:2483	GSE33612	DB00331	6.93092E-4	0.00386061	0.277923	2.707092582566324E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cisplatin	drug:3145	GSE47856	DB00515	7.61324E-4	0.0440545	0.38155	0.005181347150259068
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Estradiol	drug:2487	GSE46924	DB00783	7.71398E-4	0.00899187	0.53418	4.770992366412214E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Lipopolysaccharide	drug:2475	GSE40885		0.0011417	0.0159941	0.40835	7.782101167315176E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Lipopolysaccharide	drug:3486	GSE5504		0.00140181	0.0153072	0.43	2.989536621823618E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Nitricoxide	drug:3181	GSE13887	DB00435	0.00143938	0.00389049	0.374612	1.359434475258292E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Aplidin	drug:2598	GSE5681		0.00155596	0.00399114	0.548968	2.188183807439825E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	4-hydroxynonenal	drug:3079	GSE2397		0.00198824	0.0109887	0.115934	3.29489291598023E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Mln4924	drug:2647	GSE30531		0.00237755	0.0193594	0.501112	5.192107995846313E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cisplatin	drug:3143	GSE47856	DB00515	0.00260036	0.0187823	0.370672	4.916420845624386E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Doxorubicin	drug:3261	GSE6930	DB00997	0.00294364	0.0177393	0.883614	6.839945280437756E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cisplatin	drug:3153	GSE47856	DB00515	0.00308961	0.00835878	0.20233	1.843657817109145E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Lapatinib	drug:2586	GSE38376	DB01259	0.00337318	0.0302379	0.285207	8.169934640522876E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Imatinib	drug:2517	GSE1922	DB00619	0.00358063	0.00776028	0.179374	2.141786249732277E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Estradiol	drug:2733	GSE26834	DB00783	0.00552399	0.0205659	0.652943	4.046944556859571E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Argyrina	drug:3054	GSE8565		0.00699369	0.0229452	0.0827384	2.547121752419766E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Bpde	drug:3379	GSE19510		0.00787461	0.016263	0.0784165	1.636125654450262E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Mercury	drug:3533	GSE6907		0.0108757	0.0222015	0.490694	4.003202562049639E-4
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Cadmium	drug:3402	GSE9951		0.0225751	0.0267467	0.265649	9.932459276916965E-5
MYOF	26509	Novel DORGE-TSG	0.866879635534351	Bexarotene	drug:2680	GSE6914	DB00307	0.0345963	0.0494757	0.266218	1.636393388970708E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Doxorubicin	drug:2720	GSE12972	DB00997	1.79125E-12	3.13213E-12	0.221978	2.027986209693774E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Resveratrol	drug:3500	GSE25412	DB02709	3.05598E-11	5.99655E-9	2.37061	2.961208172934557E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Tretinoin	drug:3233	GSE23702	DB00755	2.11849E-9	4.92886E-8	1.01	1.034875297526648E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Tretinoin	drug:2828	GSE23702	DB00755	1.4464E-8	1.88221E-7	0.733333	1.083071591032167E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Calcitriol	drug:3170	GSE5145	DB00136	2.57057E-8	6.93667E-5	1.69709	0.003703703703703704
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		3.20451E-8	5.19891E-6	2.03849	3.940110323089047E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Hypochlorousacid	drug:3198	GSE11630		8.87863E-8	2.1214E-6	0.171824	2.968239833778569E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Aplidin	drug:2598	GSE5681		1.23748E-6	1.95774E-5	1.28928	2.188183807439825E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cycloheximide	drug:3059	GSE8597		1.37607E-6	1.28267E-5	0.807789	2.105706464518846E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Resveratrol	drug:3501	GSE25412	DB02709	1.58987E-6	1.30092E-4	1.5944	3.217503217503217E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Calcitriol	drug:3126	GSE52819		2.02493E-6	7.38937E-5	0.83785	3.549875754348598E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Dexamethasone	drug:3169	GSE34313	DB01234	2.51244E-6	5.68972E-5	1.7193	2.454590083456063E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Y15	drug:2553	GSE43452		3.97888E-6	5.50324E-4	0.953906	6.688963210702341E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Pd173074	drug:2578	GSE52452		7.34886E-6	1.33589E-4	0.5172	2.809778027535825E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cytarabine	drug:3424	GSE6930	DB00987	2.04982E-5	1.43818E-4	1.18809	3.41180484476288E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Vemurafenib	drug:2508	GSE63790	DB08881	2.60209E-5	2.88515E-4	0.300229	3.143665513989311E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cisplatin	drug:3153	GSE47856	DB00515	3.20432E-5	2.88048E-4	0.392293	1.843657817109145E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cytarabine	drug:3422	GSE6930	DB00987	6.29554E-5	7.44741E-4	1.10047	3.454231433506045E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Nicotine	drug:3064	GSE6264	DB00184	7.03192E-5	0.0100462	0.234371	9.737098344693282E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Arachidonicacid	drug:3171	GSE3737	DB04557	2.72259E-4	0.00180513	3.00017	1.329080276448698E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cadmium	drug:3402	GSE9951		2.93676E-4	6.43903E-4	0.182714	9.932459276916965E-5
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Thapsigargin	drug:3236	GSE19519		3.15134E-4	0.00252199	0.673048	4.526935264825713E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Vanadiumpentoxide	drug:3556	GSE5339		3.59959E-4	0.00354143	0.280525	4.782400765184123E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Tretinoin	drug:3232	GSE23702	DB00755	4.44714E-4	0.00244949	1.14	2.190580503833516E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Metformin	drug:2483	GSE33612	DB00331	5.08678E-4	0.00306523	0.377603	2.707092582566324E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Bisphenola	drug:2663	GSE17624		8.14645E-4	0.00252333	0.433581	1.974333662388944E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	4-hydroxynonenal	drug:3082	GSE2397		9.44173E-4	0.00445428	0.0176433	1.68123739071957E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Doxycycline	drug:2573	GSE11422	DB00254	0.00109812	0.0305415	0.126973	0.001457725947521866
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Apratoxina	drug:3071	GSE2742		0.00113039	0.0186494	1.22311	9.861932938856016E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Plx4720	drug:2506	GSE50791		0.00175828	0.0184817	0.436856	6.720430107526882E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Cytarabine	drug:3375	GSE6930	DB00987	0.0033917	0.00585864	0.358305	3.819709702062643E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Plx4720	drug:2507	GSE50791		0.00361889	0.0449742	0.355137	0.0012531328320802
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Promegestone	drug:3694	GSE67561		0.00554149	0.031418	0.151858	5.543237250554324E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Tretinoin	drug:3231	GSE23702	DB00755	0.00656328	0.0121505	0.58	1.385425325574952E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Bexarotene	drug:2681	GSE12791	DB00307	0.00788268	0.0267219	0.460439	4.466279589102278E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Doxorubicin	drug:2533	GSE24460	DB00997	0.00873941	0.0347658	1.09913	5.307855626326964E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Celecoxib	drug:2501	GSE54657	DB00482	0.0103365	0.0361626	0.118319	3.017501508750754E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Doxorubicin	drug:3262	GSE6930	DB00997	0.0121128	0.027636	0.552873	5.254860746190226E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Actinomycind	drug:3098	GSE6400		0.0156562	0.0270324	0.124594	1.133529811834051E-4
ITPR1	3708	Novel DORGE-TSG	0.839785798491056	Vanadiumpentoxide	drug:3557	GSE5339		0.0186237	0.0472494	0.328252	3.581661891117478E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Bpde	drug:3379	GSE19510		9.77778E-10	1.15268E-7	0.606699	1.636125654450262E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cediranib	drug:2642	GSE32569		2.29276E-9	1.13031E-8	0.0269312	1.067691650651292E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cycloheximide	drug:3059	GSE8597		8.68302E-8	1.50804E-6	1.01765	2.105706464518846E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Puromycin,ec50,5d	drug:3270	GSE6930		3.91629E-7	3.52998E-6	1.75849	3.644314868804665E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Plx4032	drug:2558	GSE50649	DB05238	8.23634E-7	2.61669E-5	1.48838	2.759381898454746E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cadmium	drug:3402	GSE9951		1.18221E-6	5.45894E-5	0.429574	9.932459276916965E-5
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cytarabine	drug:3422	GSE6930	DB00987	1.44741E-6	6.85013E-5	2.29397	3.454231433506045E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	R1881	drug:3048	GSE22606		1.49201E-6	5.24585E-5	1.60265	3.556187766714083E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Puromycin,ec50,1d	drug:3268	GSE6930		2.56072E-6	1.6693E-5	1.21137	4.541326067211626E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Vemurafenib	drug:2564	GSE37441	DB08881	2.60667E-6	2.47783E-5	0.620857	2.885170225043277E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		2.77739E-6	7.78016E-5	0.422563	2.619172341540073E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Vemurafenib	drug:2563	GSE37441	DB08881	3.54761E-6	2.30862E-4	0.571227	0.001340482573726542
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Harman	drug:3482	GSE5080		1.45422E-5	1.86335E-4	0.370704	2.619858527639508E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3682	GSE39843		1.02534E-4	0.00755464	0.423333	0.001243781094527363
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Alfacalcidol	drug:3362	GSE15947	DB01436	1.09339E-4	0.00311812	0.512832	0.001053740779768177
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Arachidonicacid	drug:3171	GSE3737	DB04557	1.16019E-4	0.00144168	1.24849	1.329080276448698E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Plx4032	drug:2567	GSE24862	DB05238	1.1952E-4	0.0117506	0.825	0.003937007874015748
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Vemurafenib	drug:2508	GSE63790	DB08881	1.70997E-4	0.00129753	0.41876	3.143665513989311E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	4-hydroxytamoxifen	drug:3240	GSE26298		2.20122E-4	0.00154386	0.934023	1.705611461709023E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cisplatin	drug:3153	GSE47856	DB00515	2.23234E-4	0.00112452	0.167663	1.843657817109145E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	R1881	drug:3049	GSE22606		3.32684E-4	0.00349489	1.0187	4.257130693912303E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	4-hydroxynonenal	drug:3080	GSE2397		3.60161E-4	0.00224003	0.40973	2.170138888888889E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Doxorubicin	drug:2533	GSE24460	DB00997	3.87083E-4	0.00500444	2.37482	5.307855626326964E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Androstanolone	drug:3411	GSE7868		3.96351E-4	0.00213964	0.191999	2.047082906857728E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Doxorubicin	drug:3263	GSE6930	DB00997	4.12327E-4	5.15398E-4	0.0141101	1.692047377326565E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	1,25dihydroxyvitamind	drug:2493	GSE15947		4.36612E-4	0.00691025	0.227257	8.880994671403197E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Plx4032	drug:2565	GSE24862	DB05238	4.55389E-4	0.0158116	0.38	4.128819157720892E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Calcitriol	drug:3170	GSE5145	DB00136	5.37768E-4	0.030506	0.51423	0.003703703703703704
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Bisphenola	drug:2662	GSE17624		8.09648E-4	0.0027819	0.320273	1.909854851031322E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Vx	drug:3376	GSE33606		9.99421E-4	0.00464689	0.210955	2.499375156210947E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Doxorubicin	drug:2641	GSE13477	DB00997	0.00101541	0.038824	1.78879	0.001406469760900141
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Chlorpyrifos	drug:3571	GSE5023		0.00103485	0.00448923	0.456359	2.67379679144385E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Metformin	drug:2483	GSE33612	DB00331	0.00169487	0.00780496	0.0829667	2.707092582566324E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Doxorubicin	drug:3264	GSE6930	DB00997	0.00183312	0.013383	0.392929	5.753739930955121E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	4-hydroxynonenal	drug:3078	GSE2397		0.00335183	0.0150185	0.531445	2.604845011721803E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Diclofenac	drug:3053	GSE54255	DB00586	0.00366414	0.00835854	0.684602	1.565190170605729E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Apratoxina	drug:3070	GSE2742		0.00465613	0.0197358	0.0152266	3.802281368821293E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Cytarabine	drug:3374	GSE6930	DB00987	0.0052938	0.0270837	0.353297	6.596306068601583E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Alfacalcidol	drug:3364	GSE15947	DB01436	0.00777593	0.0488748	0.198561	5.963029218843172E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Calcitriol	drug:3129	GSE52819		0.00801511	0.028972	0.24297	2.928257686676427E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Dasatinib	drug:3306	GSE59357	DB01254	0.0091925	0.0179317	0.0969557	1.271617497456765E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Dexamethasone	drug:3169	GSE34313	DB01234	0.0125023	0.0385462	0.226291	2.454590083456063E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Nickel	drug:3480	GSE6281		0.0130371	0.0383806	0.21384	2.100840336134454E-4
FAM69A	388650	Novel DORGE-TSG	0.915881099728638	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.0163215	0.0324221	0.118258	3.61794500723589E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Cycloheximide	drug:3059	GSE8597		3.92984E-10	3.34006E-8	1.41433	2.105706464518846E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		1.11558E-7	2.60234E-5	0.255274	2.164970772894566E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Alfacalcidol	drug:3362	GSE15947	DB01436	1.1301E-6	1.23404E-4	1.00194	0.001053740779768177
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Vemurafenib	drug:2495	GSE42872		5.94734E-6	4.26679E-5	0.4294	1.780626780626781E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Bpde	drug:3379	GSE19510		3.47325E-5	1.87545E-4	0.281666	1.636125654450262E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Tretinoin	drug:3233	GSE23702	DB00755	1.92457E-4	3.49363E-4	0.336667	1.034875297526648E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Bicalutamide	drug:3088	GSE7708	DB01128	2.07141E-4	7.54981E-4	0.477635	1.213444970270598E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Plx4032	drug:2558	GSE50649	DB05238	2.07286E-4	0.00150478	0.5662	2.759381898454746E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Cisplatin	drug:3153	GSE47856	DB00515	2.85859E-4	0.00134185	0.2357	1.843657817109145E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	4-hydroxytamoxifen	drug:3240	GSE26298		2.92783E-4	0.00188225	0.394287	1.705611461709023E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Doxorubicin	drug:3179	GSE58074	DB00997	5.50255E-4	0.00293919	0.461485	2.85143997718848E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Imatinib	drug:2764	GSE24493	DB00619	5.88515E-4	0.00173991	0.248612	1.539882968894364E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Lipopolysaccharide	drug:3486	GSE5504		0.00126958	0.014823	0.0333333	2.989536621823618E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00152143	0.0169448	0.316145	5.012531328320802E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.0018384	0.00747204	0.220773	2.619172341540073E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Bisphenola	drug:2662	GSE17624		0.0021832	0.00631444	0.170211	1.909854851031322E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Cisplatin	drug:3148	GSE47856	DB00515	0.00268438	0.0146541	0.34808	2.845759817871372E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	1,25dihydroxyvitamind	drug:2493	GSE15947		0.00446109	0.0419452	0.251286	8.880994671403197E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Plx4032	drug:2565	GSE24862	DB05238	0.00531554	0.0336845	0.205	4.128819157720892E-4
ZNF462	58499	Novel DORGE-TSG	0.729443115996221	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.0132997	0.0437875	0.0763889	2.985965959988056E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Thapsigargin	drug:3236	GSE19519		9.20971E-9	2.58207E-7	0.426908	4.526935264825713E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Promegestone	drug:3694	GSE67561		9.55396E-7	2.68263E-5	0.565351	5.543237250554324E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Vemurafenib	drug:2564	GSE37441	DB08881	5.43819E-6	4.65225E-5	0.486	2.885170225043277E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Methotrexate	drug:2541	GSE23687	DB00563	8.94348E-6	0.00106083	0.352545	0.002398081534772182
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Bexarotene	drug:2681	GSE12791	DB00307	1.28018E-5	2.34329E-4	0.69579	4.466279589102278E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Curcumin	drug:3259	GSE10896		2.95478E-5	4.79637E-4	0.406699	1.983339944466482E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Actinomycind	drug:3098	GSE6400		3.31834E-5	1.93292E-4	0.289143	1.133529811834051E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Imatinib	drug:2764	GSE24493	DB00619	8.65065E-5	3.80059E-4	0.580584	1.539882968894364E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Imatinib	drug:2526	GSE22433	DB00619	9.01488E-5	7.40339E-4	0.491156	2.952465308532625E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Vanadiumpentoxide	drug:3558	GSE5339		1.50676E-4	4.31488E-4	0.370371	1.523925632429137E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	4-hydroxynonenal	drug:3082	GSE2397		1.80278E-4	0.00157183	0.0545128	1.68123739071957E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Tretinoin	drug:2828	GSE23702	DB00755	2.66591E-4	4.98786E-4	0.196667	1.083071591032167E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Imatinib	drug:2527	GSE19567	DB00619	3.13995E-4	0.00112331	1.12661	1.996406468356957E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Tretinoin	drug:3233	GSE23702	DB00755	4.25857E-4	7.11801E-4	0.186667	1.034875297526648E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Vemurafenib	drug:2508	GSE63790	DB08881	4.61789E-4	0.00289127	0.2166	3.143665513989311E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Isotretinoin	drug:2772	GSE10432	DB00982	5.33329E-4	0.00213764	0.308434	4.340277777777778E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Cisplatin	drug:3143	GSE47856	DB00515	9.14759E-4	0.00910398	0.341199	4.916420845624386E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Arachidonicacid	drug:3171	GSE3737	DB04557	0.001046	0.00377335	0.622923	1.329080276448698E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Vemurafenib	drug:2495	GSE42872		0.00178446	0.00462099	0.198433	1.780626780626781E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Quercetin	drug:3416	GSE7259		0.00243247	0.0238075	0.278108	6.309148264984228E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Celecoxib	drug:2501	GSE54657	DB00482	0.00328133	0.016844	0.0239933	3.017501508750754E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Mk-886	drug:3192	GSE3202		0.00335309	0.0115633	0.616741	2.081165452653486E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Dexamethasone	drug:3169	GSE34313	DB01234	0.00343092	0.0137251	0.245373	2.454590083456063E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Bicalutamide	drug:3088	GSE7708	DB01128	0.00375487	0.00884164	0.645281	1.213444970270598E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Etanercept	drug:2610	GSE11903	DB00005	0.0042216	0.017484	0.502593	4.177109440267335E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Gamma-tocotrienol	drug:3242	GSE21946		0.00454149	0.0289468	0.196816	8.143322475570033E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Nilotinib	drug:2528	GSE19567	DB04868	0.00689395	0.0227383	0.977263	2.551020408163266E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Vemurafenib	drug:2561	GSE37441	DB08881	0.00700157	0.0442594	0.456733	5.74052812858783E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00869831	0.0170136	0.0647917	1.696928559307653E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Bisphenola	drug:2663	GSE17624		0.0098085	0.0200916	0.316468	1.974333662388944E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	4-hydroxynonenal	drug:3081	GSE2397		0.0099044	0.0311458	0.0626347	2.799552071668533E-4
GLG1	2734	Novel DORGE-TSG	0.681808718023574	Ribavirin	drug:2481	GSE23031	DB00811	0.0150636	0.0352742	0.0991958	1.899335232668566E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Doxorubicin	drug:2720	GSE12972	DB00997	1.35162E-13	2.5039E-13	0.185453	2.027986209693774E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Dasatinib	drug:3306	GSE59357	DB01254	5.67051E-9	8.6581E-8	0.468505	1.271617497456765E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Bortezomib	drug:2686	GSE30931	DB00188	2.55801E-8	6.61629E-6	0.945841	0.001024590163934426
UBC	7316	Novel DORGE-TSG	0.875356351104384	Diclofenac	drug:3053	GSE54255	DB00586	5.38006E-8	8.84771E-7	1.01156	1.565190170605729E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Bexarotene	drug:2680	GSE6914	DB00307	6.61365E-8	1.34038E-6	0.756883	1.636393388970708E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Lmp-420	drug:3222	GSE20211		5.69592E-6	7.22161E-5	0.132222	2.338087444470423E-4
UBC	7316	Novel DORGE-TSG	0.875356351104384	Bpde	drug:3379	GSE19510		9.94193E-6	7.04155E-5	0.172622	1.636125654450262E-4
